Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CHKCI002,human_gut_metagenome,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,None,None,0.006237006237006237
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,None,None,0.008316008316008316
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Eubacterium_coprostanoligenes_group,metagenome,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister_sp._oral_taxon_A97,0.016632016632016633
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,None,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,None,0.018711018711018712
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,None,0.018711018711018712
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,None,None,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,None,0.018711018711018712
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,0.008316008316008316
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacterium,PAC001573,PAC002060,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,PAC001313,PAC001649,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Clostridiales,None,None,None,0.006237006237006237
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,bacterium_mpn-isolate_group_20,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,uncultured_Blautia_sp.,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,uncultured_Coprococcus_sp.,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_FCS020_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4B4_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-001,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-004,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,gut_metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_hallii_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_ventriosum_group,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_xylanophilum_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_gauvreauii_group,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,Clostridiaceae_bacterium_LEMV78,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_torques_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,None,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,None,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,unidentified,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,None,None,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Oscillospirales,Eubacterium_coprostanoligenes_group,metagenome,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister_sp._oral_taxon_A97,0.018711018711018712
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,None,0.016632016632016633
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,None,0.02079002079002079
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,None,0.02079002079002079
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,PAC001437,None,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,None,0.02079002079002079
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacterium,PAC001573,PAC002060,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,PAC001313,PAC001649,0.010395010395010396
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Clostridiales,None,None,None,0.006237006237006237
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,bacterium_mpn-isolate_group_20,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,uncultured_Blautia_sp.,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,uncultured_Coprococcus_sp.,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_FCS020_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,None,0.012474012474012475
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,metagenome,0.014553014553014554
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,None,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,uncultured_Lachnospiraceae_bacterium,0.014553014553014554
